,Date,Time,WNDDIR,WSPD_AVG,WSPD_MAX,AMBIENT,RELHUM,BAROM,RAINFALL,X-WIND
10711,6/15/2021,4:13:25,335,2.3,2.4,31.5,9.9,95.688,0,1.9
10712,6/15/2021,4:13:27,332,2.8,2.8,31.5,9.9,95.688,0,2.4
10713,6/15/2021,4:13:28,320,2.8,2.9,31.5,9.9,95.688,0,2.7
10714,6/15/2021,4:13:30,314,2.8,2.9,31.5,9.9,95.688,0,2.7
10715,6/15/2021,4:13:31,335,2.8,2.9,31.5,9.9,95.688,0,2.3
10716,6/15/2021,4:13:32,331,2.3,2.4,31.5,9.9,95.688,0,2
10717,6/15/2021,4:13:34,325,2.3,2.3,31.5,9.9,95.688,0,2.1
10718,6/15/2021,4:13:35,330,2.2,2.3,31.5,9.9,95.688,0,2
10719,6/15/2021,4:13:37,331,2.6,2.7,31.5,9.9,95.688,0,2.3
10720,6/15/2021,4:13:38,331,2.6,2.7,31.5,9.9,95.688,0,2.3
10721,6/15/2021,4:13:39,339,2.9,2.9,31.5,9.9,95.688,0,2.3
10722,6/15/2021,4:13:41,325,2.3,2.4,31.5,9.9,95.688,0,2.1
10723,6/15/2021,4:13:42,320,2.2,2.2,31.5,9.9,95.688,0,2.1
10724,6/15/2021,4:13:44,326,2.8,2.8,31.5,9.9,95.688,0,2.5
10725,6/15/2021,4:13:45,322,2.9,2.9,31.5,9.9,95.688,0,2.7
10726,6/15/2021,4:13:47,328,2.9,3,31.5,9.9,95.688,0,2.6
10727,6/15/2021,4:13:48,324,2.9,2.9,31.5,9.9,95.688,0,2.6
10728,6/15/2021,4:13:49,325,2.9,2.9,31.5,9.9,95.688,0,2.6
10729,6/15/2021,4:13:51,320,2.8,2.8,31.5,9.9,95.688,0,2.6
10730,6/15/2021,4:13:52,333,2.8,2.8,31.5,9.9,95.688,0,2.3
10759,6/15/2021,4:14:33,334,2.4,2.5,31.5,9.9,95.688,0,2
10760,6/15/2021,4:14:35,329,2.4,2.5,31.5,9.9,95.688,0,2.1
10761,6/15/2021,4:14:36,325,2.3,2.4,31.5,9.9,95.688,0,2.1
10762,6/15/2021,4:14:38,328,2,2.1,31.5,9.9,95.688,0,1.8
10763,6/15/2021,4:14:39,332,2.1,2.1,31.5,9.9,95.688,0,1.8
10764,6/15/2021,4:14:41,327,2.5,2.5,31.5,9.9,95.688,0,2.2
10765,6/15/2021,4:14:42,319,2.5,2.5,31.5,9.9,95.688,0,2.4
10766,6/15/2021,4:14:43,328,2.2,2.3,31.5,9.9,95.688,0,2
10767,6/15/2021,4:14:45,322,3.3,3.3,31.5,9.9,95.688,0,3
10768,6/15/2021,4:14:46,321,3.2,3.3,31.5,9.9,95.688,0,3
10769,6/15/2021,4:14:48,323,3.3,3.3,31.5,9.9,95.688,0,3
10770,6/15/2021,4:14:49,326,3.6,3.6,31.5,9.9,95.688,0,3.2
10771,6/15/2021,4:14:51,331,3.5,3.5,31.5,9.9,95.688,0,3
10772,6/15/2021,4:14:52,326,3,3,31.5,9.9,95.688,0,2.7
10773,6/15/2021,4:14:53,342,2.9,3,31.5,9.9,95.688,0,2.2
10774,6/15/2021,4:14:55,335,3,3,31.5,9.9,95.688,0,2.5
10775,6/15/2021,4:14:56,328,2.9,3,31.5,9.9,95.688,0,2.6
10776,6/15/2021,4:14:58,336,2.6,2.7,31.5,9.9,95.688,0,2.2
10777,6/15/2021,4:14:59,339,2.8,2.9,31.5,9.9,95.688,0,2.2
10778,6/15/2021,4:15:00,321,2.6,2.7,31.5,9.9,95.688,0,2.5
10779,6/15/2021,4:15:02,321,2.9,2.9,31.5,9.9,95.688,0,2.7
10780,6/15/2021,4:15:03,336,2.6,2.6,31.5,9.9,95.688,0,2.1
10781,6/15/2021,4:15:05,333,2.4,2.4,31.5,9.9,95.688,0,2
10782,6/15/2021,4:15:06,322,2.2,2.2,31.5,9.9,95.688,0,2
10783,6/15/2021,4:15:08,337,2.4,2.4,31.5,9.9,95.688,0,1.9
10784,6/15/2021,4:15:09,337,2.4,2.4,31.5,9.9,95.688,0,1.9
10785,6/15/2021,4:15:10,325,2.3,2.4,31.5,9.9,95.688,0,2.1
10786,6/15/2021,4:15:12,324,2.5,2.6,31.5,9.9,95.688,0,2.3
10787,6/15/2021,4:15:13,334,2.3,2.4,31.5,9.9,95.688,0,1.9
10788,6/15/2021,4:15:15,346,2.8,2.8,31.5,9.9,95.688,0,2
10789,6/15/2021,4:15:16,334,3.2,3.3,31.5,9.9,95.688,0,2.7
10790,6/15/2021,4:15:18,331,2.9,2.9,31.5,9.9,95.688,0,2.5
10791,6/15/2021,4:15:19,332,2.8,2.8,31.5,9.9,95.688,0,2.4
10792,6/15/2021,4:15:20,333,2.8,2.8,31.5,9.9,95.688,0,2.3
10793,6/15/2021,4:15:22,331,2.9,3,31.5,9.9,95.688,0,2.5
10794,6/15/2021,4:15:23,328,2.7,2.7,31.5,9.9,95.688,0,2.4
10795,6/15/2021,4:15:25,333,2.6,2.6,31.5,9.9,95.688,0,2.2
10796,6/15/2021,4:15:26,318,2.4,2.4,31.5,9.9,95.688,0,2.3
10797,6/15/2021,4:15:27,323,2.5,2.5,31.5,9.9,95.688,0,2.3
10798,6/15/2021,4:15:29,336,2.4,2.5,31.5,9.9,95.688,0,1.9
10799,6/15/2021,4:15:30,330,2.3,2.4,31.5,9.9,95.688,0,2
10800,6/15/2021,4:15:32,337,2.7,2.8,31.5,9.9,95.688,0,2.2
10801,6/15/2021,4:15:33,318,2.4,2.4,31.5,9.9,95.688,0,2.3
10802,6/15/2021,4:15:35,327,2.9,3,31.5,9.9,95.688,0,2.6
10803,6/15/2021,4:15:36,309,2.5,2.5,31.5,9.9,95.688,0,2.4
10804,6/15/2021,4:15:37,336,2.5,2.6,31.5,9.9,95.688,0,2.1
10805,6/15/2021,4:15:39,321,2.5,2.6,31.5,9.9,95.688,0,2.4
10806,6/15/2021,4:15:40,314,2.6,2.6,31.5,9.9,95.688,0,2.5
10807,6/15/2021,4:15:42,331,2.7,2.7,31.5,9.9,95.688,0,2.3
10808,6/15/2021,4:15:43,330,2.5,2.6,31.5,9.9,95.688,0,2.2
10809,6/15/2021,4:15:44,329,2.5,2.5,31.5,9.9,95.688,0,2.2
10810,6/15/2021,4:15:46,330,2.1,2.1,31.5,9.9,95.688,0,1.8
10811,6/15/2021,4:15:47,337,2,2.1,31.5,9.9,95.688,0,1.6
10812,6/15/2021,4:15:49,328,2.2,2.3,31.5,9.9,95.688,0,2
10813,6/15/2021,4:15:50,328,2.7,2.8,31.5,9.9,95.688,0,2.4
10814,6/15/2021,4:15:52,330,2.9,2.9,31.5,9.9,95.688,0,2.5
10815,6/15/2021,4:15:53,338,2.9,2.9,31.5,9.9,95.688,0,2.3
10816,6/15/2021,4:15:54,326,3,3.1,31.5,9.9,95.688,0,2.8
10817,6/15/2021,4:15:56,327,3.5,3.5,31.5,9.9,95.688,0,3.1
10818,6/15/2021,4:15:57,328,3.4,3.5,31.5,9.9,95.688,0,3
10819,6/15/2021,4:15:59,332,3.1,3.2,31.5,9.9,95.688,0,2.7
10820,6/15/2021,4:16:00,332,3.3,3.3,31.5,9.9,95.688,0,2.8
10874,6/15/2021,4:17:17,319,2.4,2.5,31.5,9.9,95.688,0,2.3
10875,6/15/2021,4:17:18,322,2.5,2.6,31.5,9.9,95.688,0,2.4
10876,6/15/2021,4:17:20,326,2.3,2.3,31.5,9.9,95.688,0,2.1
10877,6/15/2021,4:17:21,326,2.3,2.3,31.5,9.9,95.688,0,2.1
10878,6/15/2021,4:17:22,320,2.3,2.3,31.5,9.9,95.688,0,2.2
10879,6/15/2021,4:17:24,322,2.3,2.3,31.5,9.9,95.688,0,2.1
10880,6/15/2021,4:17:25,303,2.2,2.3,31.5,9.9,95.688,0,2.2
10881,6/15/2021,4:17:27,320,2,2,31.5,9.9,95.688,0,1.9
10882,6/15/2021,4:17:28,330,2.1,2.1,31.5,9.9,95.688,0,1.8
10883,6/15/2021,4:17:30,325,1.8,1.8,31.5,9.9,95.688,0,1.6
10884,6/15/2021,4:17:31,325,1.8,1.9,31.5,9.9,95.688,0,1.7
10885,6/15/2021,4:17:32,313,2,2,31.5,9.9,95.688,0,1.9
10886,6/15/2021,4:17:34,324,2.8,2.9,31.5,9.9,95.688,0,2.6
10887,6/15/2021,4:17:35,319,2.9,2.9,31.5,9.9,95.688,0,2.8
10888,6/15/2021,4:17:37,327,2.9,2.9,31.5,9.9,95.688,0,2.6
10889,6/15/2021,4:17:38,328,3.2,3.2,31.5,9.9,95.688,0,2.8
10890,6/15/2021,4:17:40,334,3.3,3.3,31.5,9.9,95.688,0,2.8
10891,6/15/2021,4:17:41,327,2.9,2.9,31.5,9.9,95.688,0,2.6
10892,6/15/2021,4:17:42,324,2.7,2.8,31.5,9.9,95.688,0,2.5
10893,6/15/2021,4:17:44,323,3,3.1,31.5,9.9,95.688,0,2.8
10894,6/15/2021,4:17:45,326,2.9,3,31.5,9.9,95.688,0,2.7
10895,6/15/2021,4:17:47,337,2.8,2.9,31.5,9.9,95.688,0,2.3
10896,6/15/2021,4:17:48,329,2.9,3,31.5,9.9,95.688,0,2.6
10897,6/15/2021,4:17:49,328,2.9,2.9,31.5,9.9,95.688,0,2.5
10898,6/15/2021,4:17:51,310,2.2,2.3,31.5,9.9,95.688,0,2.2
10899,6/15/2021,4:17:52,323,2.4,2.4,31.5,9.9,95.688,0,2.2
10900,6/15/2021,4:17:54,330,2.5,2.6,31.5,9.9,95.688,0,2.2
10901,6/15/2021,4:17:55,319,2.4,2.4,31.5,9.9,95.688,0,2.3
10902,6/15/2021,4:17:57,322,2.3,2.4,31.5,9.9,95.688,0,2.2
10903,6/15/2021,4:17:58,299,2,2,31.5,9.9,95.688,0,2
10904,6/15/2021,4:17:59,327,1.9,1.9,31.5,9.9,95.688,0,1.7
10905,6/15/2021,4:18:01,331,2.1,2.1,31.5,9.9,95.688,0,1.8
10906,6/15/2021,4:18:02,315,2.7,2.8,31.5,9.9,95.688,0,2.6
10907,6/15/2021,4:18:04,326,3.4,3.5,31.5,9.9,95.688,0,3.1
10908,6/15/2021,4:18:05,315,3.3,3.3,31.5,9.9,95.688,0,3.2
10909,6/15/2021,4:18:06,296,3.1,3.1,31.5,9.9,95.688,0,3.1
10910,6/15/2021,4:18:08,316,3.2,3.3,31.5,9.9,95.688,0,3.1
10911,6/15/2021,4:18:09,320,2.8,2.9,31.5,9.9,95.688,0,2.7
10912,6/15/2021,4:18:11,329,3,3,31.5,9.9,95.688,0,2.6
10913,6/15/2021,4:18:12,327,3.2,3.3,31.5,9.9,95.688,0,2.9
10914,6/15/2021,4:18:14,318,3.3,3.3,31.5,9.9,95.688,0,3.2
10915,6/15/2021,4:18:15,318,3.3,3.3,31.5,9.9,95.688,0,3.2
10916,6/15/2021,4:18:16,334,3.5,3.5,31.5,9.9,95.688,0,2.9
10917,6/15/2021,4:18:18,316,3.1,3.2,31.5,9.9,95.688,0,3
10918,6/15/2021,4:18:19,317,2.9,2.9,31.5,9.9,95.688,0,2.8
10919,6/15/2021,4:18:21,314,2.8,2.8,31.5,9.9,95.688,0,2.7
10920,6/15/2021,4:18:22,313,2.9,3,31.5,9.9,95.688,0,2.8
10921,6/15/2021,4:18:24,307,3.2,3.3,31.5,9.9,95.688,0,3.2
10922,6/15/2021,4:18:25,316,3.1,3.2,31.5,9.9,95.688,0,3
10923,6/15/2021,4:18:26,311,3.1,3.2,31.5,9.9,95.688,0,3.1
10924,6/15/2021,4:18:28,322,2.7,2.8,31.5,9.9,95.688,0,2.5
10925,6/15/2021,4:18:29,325,2.8,2.9,31.5,9.9,95.688,0,2.6
10926,6/15/2021,4:18:31,320,2.8,2.9,31.5,9.9,95.688,0,2.7
10927,6/15/2021,4:18:32,318,3.1,3.2,31.5,9.9,95.688,0,3
10928,6/15/2021,4:18:33,327,2.9,3,31.5,9.9,95.688,0,2.6
10929,6/15/2021,4:18:35,325,2.5,2.6,31.4,9.9,95.688,0,2.3
10930,6/15/2021,4:18:36,323,2.6,2.6,31.5,9.9,95.688,0,2.4
10931,6/15/2021,4:18:38,312,2.6,2.7,31.4,9.9,95.688,0,2.6
10932,6/15/2021,4:18:39,321,2.8,2.9,31.5,9.9,95.688,0,2.6
10933,6/15/2021,4:18:41,331,2.7,2.7,31.4,9.9,95.688,0,2.3
10934,6/15/2021,4:18:42,316,2.4,2.5,31.5,9.9,95.688,0,2.3
10935,6/15/2021,4:18:43,321,2.4,2.5,31.4,9.9,95.688,0,2.3
10936,6/15/2021,4:18:45,318,2,2.1,31.5,9.9,95.688,0,1.9
10937,6/15/2021,4:18:46,316,1.9,2,31.5,9.9,95.688,0,1.8
10938,6/15/2021,4:18:48,332,1.4,1.4,31.5,9.9,95.688,0,1.2
10939,6/15/2021,4:18:49,328,1.4,1.4,31.5,9.9,95.688,0,1.2
10940,6/15/2021,4:18:50,317,1.7,1.7,31.4,9.9,95.688,0,1.6
10941,6/15/2021,4:18:52,320,1.9,2,31.5,9.9,95.688,0,1.8
10942,6/15/2021,4:18:53,309,1.9,2,31.4,9.9,95.688,0,1.9
10943,6/15/2021,4:18:55,327,2.8,2.9,31.5,9.9,95.688,0,2.5
10944,6/15/2021,4:18:56,322,2.9,3,31.5,9.9,95.688,0,2.8
10945,6/15/2021,4:18:58,329,2.9,3,31.5,9.9,95.688,0,2.6
10946,6/15/2021,4:18:59,318,2.9,3,31.5,9.9,95.688,0,2.8
10947,6/15/2021,4:19:00,312,2.9,2.9,31.5,9.9,95.688,0,2.8
10948,6/15/2021,4:19:02,316,2.5,2.5,31.4,9.9,95.688,0,2.4
10949,6/15/2021,4:19:03,315,2.6,2.7,31.5,9.9,95.688,0,2.6
10950,6/15/2021,4:19:05,326,2.9,2.9,31.4,9.9,95.688,0,2.6
10951,6/15/2021,4:19:06,335,3.3,3.3,31.5,9.9,95.688,0,2.7
10952,6/15/2021,4:19:08,313,3.2,3.2,31.4,9.9,95.688,0,3.1
10953,6/15/2021,4:19:09,312,3.1,3.2,31.4,9.9,95.688,0,3.1
10954,6/15/2021,4:19:10,304,3,3.1,31.4,9.9,95.688,0,3
10955,6/15/2021,4:19:12,316,2.9,2.9,31.4,9.9,95.688,0,2.8
10956,6/15/2021,4:19:13,323,2.9,3,31.4,9.9,95.688,0,2.7
10957,6/15/2021,4:19:15,314,3.1,3.1,31.4,9.9,95.688,0,3
10958,6/15/2021,4:19:16,321,3,3.1,31.4,9.9,95.688,0,2.9
10959,6/15/2021,4:19:18,323,2.9,2.9,31.4,9.9,95.688,0,2.7
10960,6/15/2021,4:19:19,318,2.9,2.9,31.4,9.9,95.688,0,2.7
10961,6/15/2021,4:19:20,315,2.8,2.8,31.4,9.9,95.688,0,2.7
10962,6/15/2021,4:19:22,302,2.3,2.3,31.4,9.9,95.688,0,2.3
10963,6/15/2021,4:19:23,312,2.2,2.2,31.4,9.9,95.688,0,2.1
10964,6/15/2021,4:19:25,326,1.9,2,31.4,9.9,95.688,0,1.7
10965,6/15/2021,4:19:26,312,1.9,2,31.4,9.9,95.688,0,1.9
10966,6/15/2021,4:19:27,317,2,2.1,31.4,9.9,95.688,0,1.9
10967,6/15/2021,4:19:29,302,2.8,2.8,31.4,9.9,95.688,0,2.8
10968,6/15/2021,4:19:30,315,2.2,2.3,31.4,9.9,95.688,0,2.2
10969,6/15/2021,4:19:32,315,2.4,2.5,31.4,9.9,95.688,0,2.3
10970,6/15/2021,4:19:33,312,2.7,2.7,31.4,9.9,95.688,0,2.6
10971,6/15/2021,4:19:35,317,2.9,2.9,31.4,9.9,95.688,0,2.7
10972,6/15/2021,4:19:36,317,2.9,2.9,31.4,9.9,95.688,0,2.7
10973,6/15/2021,4:19:37,317,2.1,2.1,31.4,9.9,95.688,0,2
10974,6/15/2021,4:19:39,324,2.1,2.2,31.4,9.9,95.688,0,2
10975,6/15/2021,4:19:40,309,2.3,2.3,31.4,9.9,95.688,0,2.3
10976,6/15/2021,4:19:42,332,2.6,2.7,31.4,10,95.688,0,2.3
10977,6/15/2021,4:19:43,325,2.8,2.9,31.4,10,95.688,0,2.6
10978,6/15/2021,4:19:45,317,2.8,2.8,31.4,10,95.688,0,2.7
10979,6/15/2021,4:19:46,327,2.6,2.7,31.4,10,95.688,0,2.4
10980,6/15/2021,4:19:47,334,2.4,2.5,31.4,10,95.688,0,2
10981,6/15/2021,4:19:49,312,2.5,2.5,31.4,10,95.688,0,2.4
10982,6/15/2021,4:19:50,310,2.5,2.5,31.4,10,95.688,0,2.4
10983,6/15/2021,4:19:52,324,2.5,2.6,31.4,10,95.688,0,2.3
10984,6/15/2021,4:19:53,315,2.8,2.8,31.4,10,95.688,0,2.7
10985,6/15/2021,4:19:55,304,2.3,2.3,31.4,10,95.688,0,2.3
10986,6/15/2021,4:19:56,308,2.5,2.5,31.4,10,95.688,0,2.5
10987,6/15/2021,4:19:57,326,2.7,2.7,31.4,10,95.688,0,2.4
10988,6/15/2021,4:19:59,315,2.5,2.6,31.4,10,95.688,0,2.5
10989,6/15/2021,4:20:00,315,2.9,2.9,31.4,10,95.688,0,2.8
10990,6/15/2021,4:20:02,325,2.5,2.5,31.4,10,95.688,0,2.2
10991,6/15/2021,4:20:03,330,2.4,2.5,31.4,10,95.688,0,2.1
10992,6/15/2021,4:20:05,322,2.5,2.5,31.4,10,95.688,0,2.3
10993,6/15/2021,4:20:06,309,2.5,2.6,31.4,10,95.688,0,2.5
10994,6/15/2021,4:20:07,309,2.5,2.6,31.4,10,95.688,0,2.5
10995,6/15/2021,4:20:09,304,2.5,2.5,31.4,10,95.688,0,2.5
10996,6/15/2021,4:20:10,311,2.6,2.7,31.4,10,95.688,0,2.6
10997,6/15/2021,4:20:12,318,3,3.1,31.4,10,95.688,0,2.9
10998,6/15/2021,4:20:13,318,2.8,2.9,31.4,10,95.688,0,2.7
10999,6/15/2021,4:20:15,308,2.5,2.6,31.4,10,95.688,0,2.5
11000,6/15/2021,4:20:16,308,2.5,2.6,31.4,10,95.688,0,2.5
11001,6/15/2021,4:20:17,334,2.3,2.4,31.4,10,95.688,0,1.9
11002,6/15/2021,4:20:19,324,2.6,2.7,31.4,10,95.688,0,2.4
11003,6/15/2021,4:20:20,329,2.4,2.4,31.4,10,95.688,0,2.1
11004,6/15/2021,4:20:22,337,2.3,2.4,31.4,10,95.688,0,1.9
11005,6/15/2021,4:20:23,311,2.4,2.4,31.4,10,95.688,0,2.3
11006,6/15/2021,4:20:25,325,2.5,2.6,31.4,10,95.688,0,2.3
11007,6/15/2021,4:20:26,323,2.1,2.1,31.4,10,95.688,0,1.9
11008,6/15/2021,4:20:27,320,2.1,2.2,31.4,10,95.688,0,2
11009,6/15/2021,4:20:29,326,2.2,2.2,31.4,10,95.688,0,2
11010,6/15/2021,4:20:30,309,2.3,2.3,31.4,10,95.688,0,2.3
11011,6/15/2021,4:20:32,312,2.5,2.5,31.4,10,95.688,0,2.5
11012,6/15/2021,4:20:33,322,2.6,2.7,31.4,10,95.688,0,2.5
11013,6/15/2021,4:20:34,327,2.2,2.3,31.4,10,95.688,0,2
11014,6/15/2021,4:20:36,330,2.3,2.3,31.4,10,95.688,0,2
11015,6/15/2021,4:20:37,332,2.3,2.3,31.4,10,95.688,0,2
11016,6/15/2021,4:20:39,326,2.4,2.5,31.4,10,95.688,0,2.2
11017,6/15/2021,4:20:40,329,2.2,2.3,31.4,10,95.688,0,2
11018,6/15/2021,4:20:41,319,2,2.1,31.4,10,95.688,0,1.9
11019,6/15/2021,4:20:43,314,2.1,2.1,31.4,10,95.688,0,2
11020,6/15/2021,4:20:44,319,2.2,2.3,31.4,10,95.688,0,2.1
11021,6/15/2021,4:20:46,308,2.5,2.5,31.4,10,95.688,0,2.4
11022,6/15/2021,4:20:47,314,2.4,2.5,31.4,10,95.688,0,2.3
11118,6/15/2021,4:23:04,318,2.1,2.1,31.4,10,95.688,0,2
11119,6/15/2021,4:23:05,320,1.8,1.8,31.4,10,95.688,0,1.7
11120,6/15/2021,4:23:06,321,1.8,1.9,31.4,10,95.688,0,1.7
11121,6/15/2021,4:23:08,332,2,2.1,31.4,10,95.688,0,1.7
11122,6/15/2021,4:23:09,323,1.7,1.8,31.4,10.1,95.688,0,1.6
11123,6/15/2021,4:23:11,312,1.8,1.8,31.4,10,95.688,0,1.8
11124,6/15/2021,4:23:12,324,2,2,31.4,10,95.688,0,1.8
11125,6/15/2021,4:23:14,298,2,2.1,31.4,10,95.688,0,2
11126,6/15/2021,4:23:15,298,2,2.1,31.4,10,95.688,0,2
11127,6/15/2021,4:23:16,308,2.2,2.3,31.4,10,95.688,0,2.2
11128,6/15/2021,4:23:18,318,1.9,1.9,31.4,10.1,95.688,0,1.8
11129,6/15/2021,4:23:19,310,2,2.1,31.4,10.1,95.688,0,2
11130,6/15/2021,4:23:21,330,2.5,2.5,31.4,10.1,95.688,0,2.1
11131,6/15/2021,4:23:22,317,2.2,2.3,31.4,10.1,95.688,0,2.1
11132,6/15/2021,4:23:24,314,1.8,1.9,31.4,10.1,95.688,0,1.8
11133,6/15/2021,4:23:25,314,1.8,1.9,31.4,10.1,95.688,0,1.8
11134,6/15/2021,4:23:26,317,2.3,2.4,31.4,10.1,95.688,0,2.2
11135,6/15/2021,4:23:28,310,2.2,2.3,31.4,10.1,95.688,0,2.2
11136,6/15/2021,4:23:29,308,2.1,2.1,31.4,10.1,95.688,0,2
11137,6/15/2021,4:23:31,328,2.6,2.7,31.4,10.1,95.688,0,2.3
11138,6/15/2021,4:23:32,324,2.9,2.9,31.4,10.1,95.688,0,2.6
11139,6/15/2021,4:23:34,322,2.8,2.9,31.4,10.1,95.688,0,2.6
11140,6/15/2021,4:23:35,319,2.8,2.9,31.4,10.1,95.688,0,2.7
11141,6/15/2021,4:23:36,334,3,3,31.4,10.1,95.688,0,2.5
11142,6/15/2021,4:23:38,323,3,3,31.4,10.1,95.688,0,2.8
11143,6/15/2021,4:23:39,328,2.9,2.9,31.4,10.1,95.688,0,2.5
11144,6/15/2021,4:23:41,328,2.5,2.5,31.4,10.1,95.688,0,2.2
11145,6/15/2021,4:23:42,318,2.5,2.5,31.4,10.1,95.688,0,2.3
11146,6/15/2021,4:23:44,314,2.4,2.5,31.4,10.1,95.688,0,2.3
11147,6/15/2021,4:23:45,318,2.1,2.1,31.4,10.1,95.688,0,2
11148,6/15/2021,4:23:46,315,2,2,31.4,10.1,95.688,0,1.9
11149,6/15/2021,4:23:48,313,1.9,2,31.4,10.1,95.688,0,1.9
11150,6/15/2021,4:23:49,308,1.9,2,31.4,10.1,95.688,0,1.9
11151,6/15/2021,4:23:51,310,2.5,2.5,31.4,10.1,95.688,0,2.5
11152,6/15/2021,4:23:52,309,2.5,2.5,31.4,10.1,95.688,0,2.5
11153,6/15/2021,4:23:53,335,2.2,2.2,31.4,10.1,95.688,0,1.8
11154,6/15/2021,4:23:55,320,2,2.1,31.4,10.1,95.688,0,1.9
11155,6/15/2021,4:23:56,318,2.1,2.2,31.4,10.1,95.688,0,2
11156,6/15/2021,4:23:58,311,2.1,2.1,31.4,10.1,95.688,0,2
11157,6/15/2021,4:23:59,325,2.3,2.3,31.4,10.1,95.688,0,2.1
11158,6/15/2021,4:24:01,328,2.1,2.1,31.4,10.1,95.688,0,1.8
11159,6/15/2021,4:24:02,328,2.1,2.1,31.4,10.1,95.688,0,1.8
11160,6/15/2021,4:24:03,320,2,2,31.4,10.1,95.688,0,1.9
11161,6/15/2021,4:24:05,318,2.1,2.2,31.4,10.1,95.688,0,2
11162,6/15/2021,4:24:06,323,2.2,2.2,31.4,10.1,95.688,0,2
11163,6/15/2021,4:24:08,322,2.5,2.6,31.4,10.1,95.688,0,2.4
11164,6/15/2021,4:24:09,318,2.5,2.6,31.4,10.1,95.688,0,2.4
11165,6/15/2021,4:24:11,328,2.4,2.4,31.4,10.1,95.688,0,2.1
11166,6/15/2021,4:24:12,310,2.4,2.4,31.4,10.1,95.688,0,2.3
11167,6/15/2021,4:24:13,329,2.2,2.3,31.4,10.1,95.688,0,2
11168,6/15/2021,4:24:15,312,2.3,2.4,31.4,10.1,95.688,0,2.3
11169,6/15/2021,4:24:16,316,2.6,2.6,31.4,10.1,95.688,0,2.5
11170,6/15/2021,4:24:18,330,2.2,2.3,31.4,10.1,95.688,0,2
11171,6/15/2021,4:24:19,318,2,2.1,31.4,10.1,95.688,0,1.9
11172,6/15/2021,4:24:20,315,2.1,2.2,31.4,10.1,95.688,0,2.1
11173,6/15/2021,4:24:22,323,1.8,1.9,31.4,10.1,95.688,0,1.7
11174,6/15/2021,4:24:23,311,1.9,2,31.4,10.1,95.688,0,1.9
11175,6/15/2021,4:24:25,331,2,2.1,31.4,10.1,95.688,0,1.7
11176,6/15/2021,4:24:26,327,2.4,2.5,31.4,10.1,95.688,0,2.2
11177,6/15/2021,4:24:28,330,2.3,2.3,31.4,10.1,95.688,0,2
11178,6/15/2021,4:24:29,321,2.4,2.4,31.4,10.1,95.688,0,2.2
11179,6/15/2021,4:24:30,321,2.4,2.5,31.4,10.1,95.688,0,2.3
11180,6/15/2021,4:24:32,319,2.1,2.1,31.4,10.1,95.688,0,2
11181,6/15/2021,4:24:33,315,2.3,2.3,31.4,10.1,95.688,0,2.2
11182,6/15/2021,4:24:35,328,2.3,2.4,31.4,10.1,95.688,0,2.1
11183,6/15/2021,4:24:36,328,2.3,2.4,31.4,10.1,95.688,0,2.1
11184,6/15/2021,4:24:37,308,2.7,2.7,31.4,10.1,95.688,0,2.7
11185,6/15/2021,4:24:39,314,3,3.1,31.4,10.1,95.688,0,3
11186,6/15/2021,4:24:40,320,2.9,2.9,31.4,10.1,95.688,0,2.7
11187,6/15/2021,4:24:42,331,2.1,2.2,31.4,10.1,95.688,0,1.9
11188,6/15/2021,4:24:43,338,2.2,2.2,31.4,10.1,95.688,0,1.7
11189,6/15/2021,4:24:45,313,2.1,2.2,31.4,10.1,95.688,0,2.1
11190,6/15/2021,4:24:46,318,2.1,2.1,31.4,10.1,95.688,0,2
11191,6/15/2021,4:24:47,332,2.2,2.3,31.4,10.1,95.688,0,1.9
11192,6/15/2021,4:24:49,315,2.1,2.1,31.4,10.1,95.688,0,2
11193,6/15/2021,4:24:50,314,1.8,1.9,31.4,10.1,95.688,0,1.7
11194,6/15/2021,4:24:52,310,1.7,1.8,31.4,10.1,95.688,0,1.7
11195,6/15/2021,4:24:53,313,2.1,2.2,31.4,10.1,95.688,0,2.1
11196,6/15/2021,4:24:54,308,2.3,2.3,31.4,10.1,95.688,0,2.3
11197,6/15/2021,4:24:56,308,2.4,2.4,31.4,10.1,95.688,0,2.3
11198,6/15/2021,4:24:57,315,2.5,2.5,31.4,10.1,95.688,0,2.4
11199,6/15/2021,4:24:59,330,2.8,2.8,31.4,10.1,95.688,0,2.4
11200,6/15/2021,4:25:00,335,2.7,2.8,31.4,10.1,95.688,0,2.3
11201,6/15/2021,4:25:02,328,2.3,2.4,31.4,10.1,95.688,0,2.1
11202,6/15/2021,4:25:03,330,2.1,2.2,31.4,10.1,95.688,0,1.9
11203,6/15/2021,4:25:04,304,2.3,2.3,31.4,10.1,95.688,0,2.3
11204,6/15/2021,4:25:06,311,2.3,2.3,31.4,10.1,95.688,0,2.2
11205,6/15/2021,4:25:07,312,2.2,2.3,31.4,10.1,95.688,0,2.2
11206,6/15/2021,4:25:09,327,2.6,2.7,31.4,10.1,95.688,0,2.4
11207,6/15/2021,4:25:10,327,2.6,2.7,31.4,10.1,95.688,0,2.4
11208,6/15/2021,4:25:11,332,2.3,2.3,31.4,10.1,95.688,0,2
11209,6/15/2021,4:25:13,320,2.5,2.5,31.4,10.1,95.688,0,2.3
11210,6/15/2021,4:25:14,332,2.5,2.6,31.4,10.1,95.688,0,2.2
